"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1782922407277474214","Wed Apr 24 00:00:01 +0000 2024","1","bule dapet kerjaan album cover $200 kemurahan buat Indo ya pasti dikerjain beda nilai duit. bule Bali byk yg jadi outsourcer pekerja lokal dimereka dapet ribuan dollar sampe kita $500-700 juga dikerjain. untung gede mereka tinggal di Bali pula ya betah","1782922407277474214","","","in","","0","0","0","https://x.com/Yaitu12921776/status/1782922407277474214","1283015320618205184","Yaitu12921776"
"1782839107959550320","Tue Apr 23 18:29:01 +0000 2024","8","Intan Pangandaran ABG SMA VCS Disebar Mantan Part 2 https://t.co/22OZVKqepe Ng3we Pacar Bule Bali Susu Gede https://t.co/QUNIMaMohw Ketagihan sama MeM3k ponakan sendiri https://t.co/6q0o2wKWSJ B0Kep Shinju Bumil ngwe Live Bling2 https://t.co/EnOAaFv8mb","1782839107959550320","","","in","","0","0","2","https://x.com/9ftd0lcu3/status/1782839107959550320","799126384442380288","9ftd0lcu3"
"1782667388884013415","Tue Apr 23 07:06:40 +0000 2024","14267","Di ewe 2 kontol bule Bali nikmatnya sampe ubun-ubun ... https://t.co/a0noSzQs6m","1782667388884013415","https://pbs.twimg.com/amplify_video_thumb/1782665131639660545/img/lf7NLjGa7aX76llu.jpg","","in","","25","42","4092","https://x.com/NitaPasutri/status/1782667388884013415","1729210658888060928","NitaPasutri"
"1781700582467834243","Sat Apr 20 15:07:06 +0000 2024","1","@esgrimmmm Itu bule Bali mix Swedia ","1781701131154129064","","esgrimmmm","in","","0","0","0","https://x.com/NurrAfdhal/status/1781701131154129064","1647136435928174593","NurrAfdhal"
"1780994643926380919","Thu Apr 18 16:19:47 +0000 2024","0","segini doang bule bali?!?","1780994643926380919","","","in","semua jadi teman","0","0","0","https://x.com/akunicho/status/1780994643926380919","1681513251333611522","akunicho"
"1780976268181414370","Thu Apr 18 15:08:37 +0000 2024","0","@idextratime @bliblidotcom Ini bule bali suruh si abang2an skena nya aja suruh turun sini. Segitu doang U-23 nya","1780976734055362947","","idextratime","in","Cibinong, Indonesia","0","0","0","https://x.com/RE_Prasetyo21/status/1780976734055362947","2788099488","RE_Prasetyo21"
"1780830216300191826","Thu Apr 18 05:26:24 +0000 2024","5","Bisa-bisanya bule ini makan nentuin harganya sendiri! Kira-kira deportasi nggak Ton? #BuleBali #BuleNyeleneh https://t.co/6o7ORbNAF5","1780830216300191826","https://pbs.twimg.com/media/GLbHHrJbgAAG6me.jpg","","in","","1","4","1","https://x.com/detikbali__/status/1780830216300191826","1668180038896979968","detikbali__"
"1780809232138608914","Thu Apr 18 04:03:01 +0000 2024","1","Ngntot Pacar Bule Bali T0ket G3de https://t.co/m2ubAogL5Y Ngrokok Bareng Dulu Baru Ngew3 https://t.co/Hp7SASWaJ7 Ngintip SMA Indo Ng3ntod Di Kelas https://t.co/pSOdl2zOfa 2 Hari Disandra Tante Muda https://t.co/4SpaIkF15O","1780809232138608914","","","in","INDONESIA","0","0","0","https://x.com/rclwjkqiyg234/status/1780809232138608914","829137079187755008","rclwjkqiyg234"
"1779823941365977240","Wed Apr 17 00:57:29 +0000 2024","0","@BRODOLxxx @Kappa_2023 @ilhampurnama887 Apa gak ada hubungannya??Pemasukan Bali itu trgantung wisatawan yg masuk terutama bule Bali dgn kebebasannya mmbolehkan bule bebas telanjang brkeliaran ya bule suka lah","1780400153440252309","","BRODOLxxx","in","","0","2","0","https://x.com/Akoeh2404/status/1780400153440252309","1662325878779707393","Akoeh2404"
"1780057696907178251","Tue Apr 16 02:16:41 +0000 2024","0","Ibu-ibu bawa bekel dan makan di Changi Airport tuh sebenernya gak beda jauh dengan bule-bule Bali yang naik motor gapake helm dan ugal-ugalan.","1780057696907178251","","","in","","0","0","0","https://x.com/just_ahi/status/1780057696907178251","1388888121660428289","just_ahi"
"1779849739351281873","Mon Apr 15 14:09:31 +0000 2024","0","@uhhbiscuit @junhuifti Kawin aja mending sama bule Bali anjir terus cabutt ke negaranya!! Ngapain coba kuliah","1779874700912742555","","uhhbiscuit","in","","0","1","0","https://x.com/anuanoanu/status/1779874700912742555","1709489887743967232","anuanoanu"
"1779857993770901966","Mon Apr 15 13:10:46 +0000 2024","0","@spwageti bule bali harus liat ini","1779859915370373515","","spwageti","in","unlabel","0","1","0","https://x.com/kajevier/status/1779859915370373515","1055398372079587328","kajevier"
"1779763464745177244","Mon Apr 15 06:47:31 +0000 2024","0","@isaactangiis terbang plis ke medan sambil bawa bule Bali nomornya boleh ya","1779763464745177244","","isaactangiis","in","' MINOR '","0","2","0","https://x.com/iikyeomburuu/status/1779763464745177244","1767135848938827776","iikyeomburuu"
"1779760085432201520","Mon Apr 15 06:34:05 +0000 2024","0","@isaactangiis bawain dia oleh-oleh dep bule bali","1779760085432201520","","isaactangiis","in","she/her","1","1","0","https://x.com/butuhkacamata/status/1779760085432201520","1216689805502734338","butuhkacamata"
"1779534587359895957","Mon Apr 15 06:32:04 +0000 2024","0","@nyamnyamcklt cari bule bali gk sih GASSS","1779759580194709531","","nyamnyamcklt","in","Jakarta Capital Region","0","1","0","https://x.com/metawinbabyy/status/1779759580194709531","1265867291981307904","metawinbabyy"
"1779758588661203448","Mon Apr 15 06:28:43 +0000 2024","0","dia bulbal banget alias bule bali fix habis retire dia beli villa di ubud terus tinggal disitu wkwk tiap hari ke canggu naik moge","1779758735860420848","","an2tiwi","in","","0","0","0","https://x.com/an2tiwi/status/1779758735860420848","1382707400420032520","an2tiwi"
"1779348133161365894","Sun Apr 14 17:22:30 +0000 2024","1","@shabrin_brin @dalgittalgi Hyo bule Bali tapi kalo Syoung uni padang. Udah banyak buka cabang rm Padang dia kalo 2007 ga debut SNSD","1779560878884692405","","shabrin_brin","in","","0","0","1","https://x.com/serenityjmine/status/1779560878884692405","162241922","serenityjmine"
"1779416471724233136","Sun Apr 14 08:15:40 +0000 2024","0","@rscidentevil @your_sacrifices @Laisvesjura Bule Bali adalah Bule kere.","1779423260519907687","","rscidentevil","in","Ophelia Ivy.","0","2","0","https://x.com/Evaugelion/status/1779423260519907687","1768366770283536385","Evaugelion"
"1779240773583884598","Sat Apr 13 20:10:40 +0000 2024","0","bule bali nggo dolanan","1779240810971848787","","slowdaggers","tl","she, homophobic dnf","0","0","0","https://x.com/slowdaggers/status/1779240810971848787","1381497572490010625","slowdaggers"
"1779197868773171321","Sat Apr 13 17:20:02 +0000 2024","0","Kukira pemotor indo yg kdg suka trabas trobos ngambil jalur yg bukan haknya ini bule Bali dah di kasih jalur tol khusus motor aja masih aja ngambil jalur mobil.. manusia emg marukkkk","1779197868773171321","","","in","","0","0","0","https://x.com/Chanbobz/status/1779197868773171321","201650827","Chanbobz"
"1778863913805000983","Fri Apr 12 19:13:01 +0000 2024","5","Kalau Sama Ukhti Wajib Di Colmek Dulu Biar Makin Bergairah https://t.co/CvAdt2vLBe Ngntot Pacar Bule Bali T0ket G3de https://t.co/y6LUCpYbRc Tante Mau Tidur Malah Diewe https://t.co/JASfFoHzeV Mandi Bareng Sambil Ngwe https://t.co/5ZSB6bRcrJ","1778863913805000983","","","in","","0","0","2","https://x.com/cqg7i0qac/status/1778863913805000983","876303326706417664","cqg7i0qac"
"1778749536066011601","Fri Apr 12 12:26:29 +0000 2024","0","@maroonslegacy this is kind of bule bali yang udah mabok meditasi","1778761605267996915","","cruisinghunt","in","","0","0","0","https://x.com/navyhours/status/1778761605267996915","1672204094621245442","navyhours"
"1778313370976055541","Thu Apr 11 23:39:27 +0000 2024","0","@upi_lawas Husnuzon aja dia yg nyetirnya bule bali orang Amerika nyewa mobil di jaktim. Mungkin beliau lupa kebiasaan nyetir di amerika sebelah kanan.","1778568575047078279","","upi_lawas","in","IDN","0","0","0","https://x.com/gnwnyd/status/1778568575047078279","703280006374432768","gnwnyd"
"1777904595005796707","Wed Apr 10 03:41:01 +0000 2024","6","Ngntot Pacar Bule Bali T0ket G3de https://t.co/nDrk3jzXuS ica Kane Lacur H0T Sexy https://t.co/5LsJMSn7e1 Tante Ecah https://t.co/figpnluDQ2 dogy chindo mulus jago desah https://t.co/Gz3QURGKeI","1777904595005796707","","","in","Brazil","0","0","2","https://x.com/SayniJinx/status/1777904595005796707","938365660442349568","SayniJinx"
